"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","supervisor_district_2012","latitude","longitude","point"
"2024-02-18T08:00:00.000","2024-02-18T00:00:00.000","08:00","2024","Sunday","2024-02-18T09:19:00.000","136584806224","1365848","246020349",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","25TH ST \ BRYANT ST","23955000","Mission","Mission","9","9","37.75120162963867","-122.40898132324219","POINT (-122.40898132324219 37.75120162963867)"
"2024-02-18T08:00:00.000","2024-02-18T00:00:00.000","08:00","2024","Sunday","2024-02-19T09:30:00.000","136591806242","1365918","240109678","240500815","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","STOCKTON ST \ POST ST","24908000","Central","Financial District/South Beach","3","3","37.78849792480469","-122.40676879882812","POINT (-122.40676879882812 37.78849792480469)"
"2024-02-18T08:00:00.000","2024-02-18T00:00:00.000","08:00","2024","Sunday","2024-02-18T08:06:00.000","136561328150","1365613","240107832","240490639","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","EDDY ST \ LEAVENWORTH ST","24935000","Tenderloin","Tenderloin","5","6","37.783721923828125","-122.41423797607422","POINT (-122.41423797607422 37.783721923828125)"
"2024-02-18T07:49:00.000","2024-02-18T00:00:00.000","07:49","2024","Sunday","2024-02-18T07:49:00.000","136562563010","1365625","240107804","240490601","II","Initial",,"63010","Warrant","Other","Warrant Arrest, Local SF Warrant","Cite or Arrest Adult","ALAMEDA ST \ BRYANT ST","24215000","Mission","Mission","9","10","37.7681770324707","-122.41072845458984","POINT (-122.41072845458984 37.7681770324707)"
"2024-02-18T07:49:00.000","2024-02-18T00:00:00.000","07:49","2024","Sunday","2024-02-18T07:49:00.000","136562516710","1365625","240107804","240490601","II","Initial",,"16710","Drug Offense","Drug Violation","Narcotics Paraphernalia, Possession of","Cite or Arrest Adult","ALAMEDA ST \ BRYANT ST","24215000","Mission","Mission","9","10","37.7681770324707","-122.41072845458984","POINT (-122.41072845458984 37.7681770324707)"
"2024-02-18T07:49:00.000","2024-02-18T00:00:00.000","07:49","2024","Sunday","2024-02-18T07:49:00.000","136562516650","1365625","240107804","240490601","II","Initial",,"16650","Drug Offense","Drug Violation","Methamphetamine Offense","Cite or Arrest Adult","ALAMEDA ST \ BRYANT ST","24215000","Mission","Mission","9","10","37.7681770324707","-122.41072845458984","POINT (-122.41072845458984 37.7681770324707)"
"2024-02-18T07:38:00.000","2024-02-18T00:00:00.000","07:38","2024","Sunday","2024-02-18T07:45:00.000","136561564085","1365615","240107791","240490578","II","Initial",,"64085","Other Miscellaneous","Other","Investigative Detention","Open or Active","ELLIS ST \ JONES ST","24936000","Tenderloin","Tenderloin","5","6","37.78486633300781","-122.41278076171875","POINT (-122.41278076171875 37.78486633300781)"
"2024-02-18T07:34:00.000","2024-02-18T00:00:00.000","07:34","2024","Sunday","2024-02-18T07:34:00.000","136565107055","1365651","240107848","240490572","VI","Vehicle Initial",,"07055","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Open or Active","ARBOR ST \ DIAMOND HEIGHTS BLVD","22279000","Ingleside","Glen Park","8","8","37.737789154052734","-122.4399185180664","POINT (-122.4399185180664 37.737789154052734)"
"2024-02-18T07:00:00.000","2024-02-18T00:00:00.000","07:00","2024","Sunday","2024-02-18T07:00:00.000","136560805151","1365608","240087046","240400458","IS","Initial Supplement",,"05151","Burglary","Burglary - Other","Burglary, Non-residential, Forcible Entry","Open or Active","SPEAR ST \ HARRISON ST","23606000","Southern","Financial District/South Beach","6","6","37.78883743286133","-122.3894271850586","POINT (-122.3894271850586 37.78883743286133)"
"2024-02-18T06:52:00.000","2024-02-18T00:00:00.000","06:52","2024","Sunday","2024-02-18T06:52:00.000","136562126031","1365621","240107757","240490517","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","OFARRELL ST \ CYRIL MAGNIN ST","24905000","Tenderloin","Tenderloin","3","3","37.78629684448242","-122.40894317626953","POINT (-122.40894317626953 37.78629684448242)"
"2024-02-18T06:51:00.000","2024-02-18T00:00:00.000","06:51","2024","Sunday","2024-02-18T06:53:00.000","136562726031","1365627","240107779","240490520","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","POWELL ST \ OFARRELL ST","24904000","Central","Tenderloin","3","3","37.78641128540039","-122.40803527832031","POINT (-122.40803527832031 37.78641128540039)"
"2024-02-18T06:43:00.000","2024-02-18T00:00:00.000","06:43","2024","Sunday","2024-02-18T06:43:00.000","136561926031","1365619","240107763","240490501","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","GEARY ST \ POWELL ST","24903000","Central","Financial District/South Beach","3","3","37.78736114501953","-122.4082260131836","POINT (-122.4082260131836 37.78736114501953)"
"2024-02-18T06:30:00.000","2024-02-18T00:00:00.000","06:30","2024","Sunday","2024-02-18T06:42:00.000","136563126031","1365631","240107729","240490496","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","STOCKTON ST \ CAMPTON PL","24907000","Central","Financial District/South Beach","3","3","37.78898620605469","-122.40686798095703","POINT (-122.40686798095703 37.78898620605469)"
"2024-02-18T06:21:00.000","2024-02-18T00:00:00.000","06:21","2024","Sunday","2024-02-18T06:21:00.000","136561807041","1365618","240098106","240442685","VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,
"2024-02-18T06:19:00.000","2024-02-18T00:00:00.000","06:19","2024","Sunday","2024-02-18T06:30:00.000","136560912030","1365609","240107713","240490470","II","Initial",,"12030","Weapons Offense","Weapons Offense","Weapon, Deadly, Imitation or Laser Scope, Exhibiting","Cite or Arrest Adult","FOLSOM ST \ 14TH ST","24336000","Mission","Mission","9","9","37.76853561401367","-122.41561126708984","POINT (-122.41561126708984 37.76853561401367)"
"2024-02-18T06:10:00.000","2024-02-18T00:00:00.000","06:10","2024","Sunday","2024-02-18T06:37:00.000","136563716662","1365637","240107694","240490488","II","Initial",,"16662","Drug Offense","Drug Violation","Controlled Substance, Possession For Sale","Cite or Arrest Adult","ELLIS ST \ HYDE ST","25144000","Tenderloin","Tenderloin","5","6","37.78445053100586","-122.41606903076172","POINT (-122.41606903076172 37.78445053100586)"
"2024-02-18T06:10:00.000","2024-02-18T00:00:00.000","06:10","2024","Sunday","2024-02-18T06:37:00.000","136563716623","1365637","240107694","240490488","II","Initial",,"16623","Drug Offense","Drug Violation","Cocaine, Base/rock, Possession For Sale","Cite or Arrest Adult","ELLIS ST \ HYDE ST","25144000","Tenderloin","Tenderloin","5","6","37.78445053100586","-122.41606903076172","POINT (-122.41606903076172 37.78445053100586)"
"2024-02-18T06:10:00.000","2024-02-18T00:00:00.000","06:10","2024","Sunday","2024-02-18T06:37:00.000","136563716652","1365637","240107694","240490488","II","Initial",,"16652","Drug Offense","Drug Violation","Methamphetamine, Possession For Sale","Cite or Arrest Adult","ELLIS ST \ HYDE ST","25144000","Tenderloin","Tenderloin","5","6","37.78445053100586","-122.41606903076172","POINT (-122.41606903076172 37.78445053100586)"
"2024-02-18T06:00:00.000","2024-02-18T00:00:00.000","06:00","2024","Sunday","2024-02-18T13:32:00.000","136567861030","1365678","240108329","240491451","II","Initial",,"61030","Other","Other","Death Report, Cause Unknown","Open or Active","46TH AVE \ CABRILLO ST","27974000","Richmond","Outer Richmond","1","1","37.773406982421875","-122.50682067871094","POINT (-122.50682067871094 37.773406982421875)"
"2024-02-18T06:00:00.000","2024-02-18T00:00:00.000","06:00","2024","Sunday","2024-02-18T13:32:00.000","136568528150","1365685","240108357","240491504","II","Initial",,"28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","MONTEREY BLVD \ SAN JOSE AV ON RAMP","21796000","Ingleside","West of Twin Peaks","8","8","37.732093811035156","-122.43545532226562","POINT (-122.43545532226562 37.732093811035156)"
"2024-02-18T05:24:00.000","2024-02-18T00:00:00.000","05:24","2024","Sunday","2024-02-18T09:25:00.000","136564305151","1365643","240107882","240490796","II","Initial",,"05151","Burglary","Burglary - Other","Burglary, Non-residential, Forcible Entry","Open or Active","23RD ST \ MISSION ST","24094000","Mission","Mission","9","9","37.75383758544922","-122.41859436035156","POINT (-122.41859436035156 37.75383758544922)"
"2024-02-18T05:20:00.000","2024-02-18T00:00:00.000","05:20","2024","Sunday","2024-02-18T05:20:00.000","136561271012","1365612","240105400",,"VS","Vehicle Supplement",,"71012","Other Offenses","Other Offenses","License Plate, Recovered","Open or Active",,,"Out of SF",,,,,,
"2024-02-18T05:07:00.000","2024-02-18T00:00:00.000","05:07","2024","Sunday","2024-02-18T11:25:00.000","136570405051","1365704","240108460","240491127","II","Initial",,"05051","Burglary","Burglary - Commercial","Burglary, Store, Forcible Entry","Open or Active","18TH ST \ GUERRERO ST","25677000","Mission","Mission","9","8","37.761566162109375","-122.42379760742188","POINT (-122.42379760742188 37.761566162109375)"
"2024-02-18T05:00:00.000","2024-02-18T00:00:00.000","05:00","2024","Sunday","2024-02-18T10:02:00.000","136580106224","1365801","246020151",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","27TH AVE \ RIVERA ST","23279000","Taraval","Sunset/Parkside","4","4","37.746402740478516","-122.4845199584961","POINT (-122.4845199584961 37.746402740478516)"
"2024-02-18T04:28:00.000","2024-02-18T00:00:00.000","04:28","2024","Sunday","2024-02-18T04:37:00.000","136557105152","1365571","240107650","240490381","II","Initial",,"05152","Burglary","Burglary - Other","Burglary, Non-residential, Att. Forcible","Open or Active","20TH AVE \ NORIEGA ST","27336000","Taraval","Sunset/Parkside","4","4","37.75419235229492","-122.47754669189453","POINT (-122.47754669189453 37.75419235229492)"
"2024-02-18T04:28:00.000","2024-02-18T00:00:00.000","04:28","2024","Sunday","2024-02-18T04:37:00.000","136557126080","1365571","240107650","240490381","II","Initial",,"26080","Other Miscellaneous","Other","Conspiracy","Open or Active","20TH AVE \ NORIEGA ST","27336000","Taraval","Sunset/Parkside","4","4","37.75419235229492","-122.47754669189453","POINT (-122.47754669189453 37.75419235229492)"
"2024-02-18T04:09:00.000","2024-02-18T00:00:00.000","04:09","2024","Sunday","2024-02-18T04:23:00.000","136557028160","1365570","240107644","240490359","II","Initial",,"28160","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Vehicle","Open or Active","VELASCO AVE \ ACACIA ST \ KELLOCH AVE","20373000","Ingleside","Visitacion Valley","10","10","37.7084846496582","-122.41414642333984","POINT (-122.41414642333984 37.7084846496582)"
"2024-02-18T04:09:00.000","2024-02-18T00:00:00.000","04:09","2024","Sunday","2024-02-18T04:23:00.000","136557015200","1365570","240107644","240490359","II","Initial",,"15200","Offences Against The Family And Children","Other","Domestic Violence (secondary only)","Open or Active","VELASCO AVE \ ACACIA ST \ KELLOCH AVE","20373000","Ingleside","Visitacion Valley","10","10","37.7084846496582","-122.41414642333984","POINT (-122.41414642333984 37.7084846496582)"
"2024-02-18T03:59:00.000","2024-02-18T00:00:00.000","03:59","2024","Sunday","2024-02-18T04:07:00.000","136556705051","1365567","240107600","240490346","II","Initial",,"05051","Burglary","Burglary - Commercial","Burglary, Store, Forcible Entry","Open or Active","SANTA ROSA AVE \ MISSION ST","21773000","Ingleside","Outer Mission","11","11","37.72576141357422","-122.4339828491211","POINT (-122.4339828491211 37.72576141357422)"
"2024-02-18T03:59:00.000","2024-02-18T00:00:00.000","03:59","2024","Sunday","2024-02-18T04:07:00.000","136557305051","1365573","240107600","240490346","IS","Initial Supplement",,"05051","Burglary","Burglary - Commercial","Burglary, Store, Forcible Entry","Open or Active","SANTA ROSA AVE \ MISSION ST","21773000","Ingleside","Outer Mission","11","11","37.72576141357422","-122.4339828491211","POINT (-122.4339828491211 37.72576141357422)"
"2024-02-18T03:56:00.000","2024-02-18T00:00:00.000","03:56","2024","Sunday","2024-02-18T03:56:00.000","136556803012","1365568","240107597","240490343","II","Initial",,"03012","Robbery","Robbery - Street","Robbery, Street or Public Place, W/ Knife","Open or Active","17TH ST \ MISSION ST","24165000","Mission","Mission","9","9","37.763427734375","-122.41950988769531","POINT (-122.41950988769531 37.763427734375)"
"2024-02-18T03:30:00.000","2024-02-18T00:00:00.000","03:30","2024","Sunday","2024-02-18T04:15:00.000","136577906240","1365779","240107622","240490366","II","Initial",,"06240","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, Att.","Open or Active","RIVERA ST \ 15TH AVE","23003000","Taraval","West of Twin Peaks","7","7","37.746971130371094","-122.47161865234375","POINT (-122.47161865234375 37.746971130371094)"
"2024-02-18T03:30:00.000","2024-02-18T00:00:00.000","03:30","2024","Sunday","2024-02-18T03:48:00.000","136557204134","1365572","240107666","240490322","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","VAN NESS AVE \ CEDAR ST","30081000","Northern","Western Addition","3","3","37.78616714477539","-122.42137145996094","POINT (-122.42137145996094 37.78616714477539)"
"2024-02-18T03:20:00.000","2024-02-18T00:00:00.000","03:20","2024","Sunday","2024-02-18T14:34:00.000","136582928150","1365829","246020173",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","RANDOLPH ST \ BRIGHT ST","22496000","Taraval","Oceanview/Merced/Ingleside","11","11","37.71430206298828","-122.4635009765625","POINT (-122.4635009765625 37.71430206298828)"
"2024-02-18T03:10:00.000","2024-02-18T00:00:00.000","03:10","2024","Sunday","2024-02-18T03:13:00.000","136581509320","1365815","246020355",,"II","Coplogic Initial","true","09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","21ST ST \ CHURCH ST","25663000","Mission","Castro/Upper Market","8","8","37.756492614746094","-122.42789459228516","POINT (-122.42789459228516 37.756492614746094)"
"2024-02-18T03:10:00.000","2024-02-18T00:00:00.000","03:10","2024","Sunday","2024-02-18T03:15:00.000","136560768050","1365607","240107575","240490296","IS","Initial Supplement",,"68050","Traffic Collision","Traffic Collision","Traffic Collision","Cite or Arrest Adult","23RD ST \ MISSION ST","24094000","Mission","Mission","9","9","37.75383758544922","-122.41859436035156","POINT (-122.41859436035156 37.75383758544922)"
"2024-02-18T03:10:00.000","2024-02-18T00:00:00.000","03:10","2024","Sunday","2024-02-18T03:15:00.000","136560765015","1365607","240107575","240490296","IS","Initial Supplement",,"65015","Other Miscellaneous","Other","Driving, No License Issued","Cite or Arrest Adult","23RD ST \ MISSION ST","24094000","Mission","Mission","9","9","37.75383758544922","-122.41859436035156","POINT (-122.41859436035156 37.75383758544922)"
"2024-02-18T03:10:00.000","2024-02-18T00:00:00.000","03:10","2024","Sunday","2024-02-18T03:15:00.000","136560765050","1365607","240107575","240490296","IS","Initial Supplement",,"65050","Other Miscellaneous","Other","Driving While Under The Influence Of Alcohol","Cite or Arrest Adult","23RD ST \ MISSION ST","24094000","Mission","Mission","9","9","37.75383758544922","-122.41859436035156","POINT (-122.41859436035156 37.75383758544922)"
"2024-02-18T02:50:00.000","2024-02-18T00:00:00.000","02:50","2024","Sunday","2024-02-18T02:50:00.000","136555407055","1365554","240107525","240490273","VI","Vehicle Initial",,"07055","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Recovered, Stolen outside SF","Open or Active","CHASE CT \ COLUSA PL","33025000","Southern","Mission","6","6","37.77306365966797","-122.41960906982422","POINT (-122.41960906982422 37.77306365966797)"
"2024-02-18T02:45:00.000","2024-02-18T00:00:00.000","02:45","2024","Sunday","2024-02-18T03:30:00.000","136556603013","1365566","240107569","240490297","II","Initial",,"03013","Robbery","Robbery - Street","Robbery, Street or Public Place, W/ Other Weapon","Open or Active","24TH ST \ SHOTWELL ST","24064000","Mission","Mission","9","9","37.75244140625","-122.41516876220703","POINT (-122.41516876220703 37.75244140625)"
"2024-02-18T02:45:00.000","2024-02-18T00:00:00.000","02:45","2024","Sunday","2024-02-18T03:30:00.000","136556628165","1365566","240107569","240490297","II","Initial",,"28165","Malicious Mischief","Vandalism","Malicious Mischief, Graffiti, Real or Personal Property","Open or Active","24TH ST \ SHOTWELL ST","24064000","Mission","Mission","9","9","37.75244140625","-122.41516876220703","POINT (-122.41516876220703 37.75244140625)"
"2024-02-18T02:43:00.000","2024-02-18T00:00:00.000","02:43","2024","Sunday","2024-02-18T02:43:00.000","136555727195","1365557","240107519","240490262","II","Initial",,"27195","Other Miscellaneous","Trespass","Trespassing","Open or Active","FRONT ST \ PACIFIC AVE","24799000","Central","Financial District/South Beach","3","3","37.79780578613281","-122.39968872070312","POINT (-122.39968872070312 37.79780578613281)"
"2024-02-18T02:43:00.000","2024-02-18T00:00:00.000","02:43","2024","Sunday","2024-02-18T02:43:00.000","136555704134","1365557","240107519","240490262","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","FRONT ST \ PACIFIC AVE","24799000","Central","Financial District/South Beach","3","3","37.79780578613281","-122.39968872070312","POINT (-122.39968872070312 37.79780578613281)"
"2024-02-18T02:20:00.000","2024-02-18T00:00:00.000","02:20","2024","Sunday","2024-02-18T03:51:00.000","136581328150","1365813","246020220",,"II","Coplogic Initial","true","28150","Malicious Mischief","Vandalism","Malicious Mischief, Vandalism to Property","Open or Active","POLK ST \ BUSH ST","25210000","Northern","Nob Hill","3","3","37.788700103759766","-122.42030334472656","POINT (-122.42030334472656 37.788700103759766)"
"2024-02-18T02:15:00.000","2024-02-18T00:00:00.000","02:15","2024","Sunday","2024-02-18T16:16:00.000","136585606224","1365856","246020145",,"IS","Coplogic Supplement","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","22ND AVE \ WAWONA ST","23173000","Taraval","Sunset/Parkside","4","4","37.73731231689453","-122.47850036621094","POINT (-122.47850036621094 37.73731231689453)"
"2024-02-18T02:15:00.000","2024-02-18T00:00:00.000","02:15","2024","Sunday","2024-02-18T07:20:00.000","136585406224","1365854","246020145",,"II","Coplogic Initial","true","06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","22ND AVE \ WAWONA ST","23173000","Taraval","Sunset/Parkside","4","4","37.73731231689453","-122.47850036621094","POINT (-122.47850036621094 37.73731231689453)"
"2024-02-18T02:00:00.000","2024-02-18T00:00:00.000","02:00","2024","Sunday","2024-02-18T02:03:00.000","136556212027","1365562","240107490","240490203","II","Initial",,"12027","Weapons Offense","Weapons Offense","Firearm, Discharging Within City Limits","Open or Active","AVENUE B \ CALIFORNIA AVE","34024000","Southern","Treasure Island","6","6","37.81782531738281","-122.37124633789062","POINT (-122.37124633789062 37.81782531738281)"
"2024-02-18T01:54:00.000","2024-02-18T00:00:00.000","01:54","2024","Sunday","2024-02-18T01:54:00.000","136556005071","1365560","240107484","240490192","II","Initial",,"05071","Burglary","Burglary - Other","Burglary, Other Bldg., Forcible Entry","Open or Active","MONTGOMERY ST \ COLUMBUS AVE \ WASHINGTON ST","24758000","Central","Chinatown","3","3","37.7955322265625","-122.4033203125","POINT (-122.4033203125 37.7955322265625)"
"2024-02-18T01:45:00.000","2024-02-18T00:00:00.000","01:45","2024","Sunday","2024-02-18T01:51:00.000","136556165010","1365561","240107478","240490178","IS","Initial Supplement",,"65010","Traffic Violation Arrest","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","PACHECO ST \ 11TH AVE","27099000","Taraval","Inner Sunset","7","7","37.75165939331055","-122.46761322021484","POINT (-122.46761322021484 37.75165939331055)"
"2024-02-18T01:31:00.000","2024-02-18T00:00:00.000","01:31","2024","Sunday","2024-02-18T02:10:00.000","136555664070","1365556","240107531","240490161","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","GILMAN AVE \ ARELIOUS WALKER DR","33221000","Bayview","Bayview Hunters Point","10","10","37.71717834472656","-122.38626861572266","POINT (-122.38626861572266 37.71717834472656)"
"2024-02-18T01:25:00.000","2024-02-18T00:00:00.000","01:25","2024","Sunday","2024-02-18T01:35:00.000","136554906240","1365549","240107456","240490144","II","Initial",,"06240","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, Att.","Open or Active","GEARY BLVD \ 36TH AVE","27890000","Richmond","Outer Richmond","1","1","37.7795524597168","-122.49652099609375","POINT (-122.49652099609375 37.7795524597168)"
"2024-02-18T01:12:00.000","2024-02-18T00:00:00.000","01:12","2024","Sunday","2024-02-18T01:19:00.000","136555305141","1365553","240107440","240490120","II","Initial",,"05141","Burglary","Burglary - Residential","Burglary, Residence Under Constr, Forcible Entry","Open or Active","BANKS ST \ EUGENIA AVE","21071000","Ingleside","Bernal Heights","9","9","37.740257263183594","-122.41268157958984","POINT (-122.41268157958984 37.740257263183594)"
"2024-02-18T01:12:00.000","2024-02-18T00:00:00.000","01:12","2024","Sunday","2024-02-18T01:19:00.000","136555327175","1365553","240107440","240490120","II","Initial",,"27175","Other Miscellaneous","Other","Evading a Police Officer Recklessly","Open or Active","BANKS ST \ EUGENIA AVE","21071000","Ingleside","Bernal Heights","9","9","37.740257263183594","-122.41268157958984","POINT (-122.41268157958984 37.740257263183594)"
"2024-02-18T01:05:00.000","2024-02-18T00:00:00.000","01:05","2024","Sunday","2024-02-18T13:36:00.000","136574806304","1365748","240108959","240491517","II","Initial",,"06304","Larceny Theft","Larceny Theft - From Building","Theft, From Building, >$950","Open or Active","STEVENSON ST \ NEW MONTGOMERY ST","24621000","Central","Financial District/South Beach","6","6","37.78826904296875","-122.4015121459961","POINT (-122.4015121459961 37.78826904296875)"
"2024-02-18T01:02:00.000","2024-02-18T00:00:00.000","01:02","2024","Sunday","2024-02-18T01:02:00.000","136554807041","1365548","240099580",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,
"2024-02-18T01:00:00.000","2024-02-18T00:00:00.000","01:00","2024","Sunday","2024-02-18T09:23:00.000","136564205081","1365642","240107901","240490768","II","Initial",,"05081","Burglary","Burglary - Hot Prowl","Burglary, Hot Prowl, Forcible Entry","Open or Active","PERALTA AVE \ POWHATTAN AVE","21097000","Ingleside","Bernal Heights","9","9","37.741275787353516","-122.40875244140625","POINT (-122.40875244140625 37.741275787353516)"
"2024-02-18T00:30:00.000","2024-02-18T00:00:00.000","00:30","2024","Sunday","2024-02-18T15:37:00.000","136575568020","1365755","240108943","240491872","VI","Vehicle Initial",,"68020","Miscellaneous Investigation","Miscellaneous Investigation","Miscellaneous Investigation","Open or Active","CAMBON DR \ FONT BLVD","33480000","Taraval","Lakeshore","7","7","37.71589660644531","-122.47444915771484","POINT (-122.47444915771484 37.71589660644531)"
"2024-02-18T00:30:00.000","2024-02-18T00:00:00.000","00:30","2024","Sunday","2024-02-18T15:37:00.000","136575507021","1365755","240108943","240491872","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","CAMBON DR \ FONT BLVD","33480000","Taraval","Lakeshore","7","7","37.71589660644531","-122.47444915771484","POINT (-122.47444915771484 37.71589660644531)"
"2024-02-18T00:24:00.000","2024-02-18T00:00:00.000","00:24","2024","Sunday","2024-02-18T03:11:00.000","136555875000","1365558","240107387","240490043","IS","Initial Supplement",,"75000","Missing Person","Missing Person","Found Person","Open or Active","MASON ST \ DERBY ST","24916000","Central","Tenderloin","3","3","37.78742980957031","-122.40992736816406","POINT (-122.40992736816406 37.78742980957031)"
"2024-02-18T00:21:00.000","2024-02-18T00:00:00.000","00:21","2024","Sunday","2024-02-18T00:21:00.000","136561072000","1365610","240107735","240490516","II","Initial",,"72000","Non-Criminal","Non-Criminal","Found  Property","Open or Active","SAN JOSE AVE \ SERGEANT JOHN V YOUNG ST","22101000","Ingleside","Outer Mission","11","11","37.7249870300293","-122.44306945800781","POINT (-122.44306945800781 37.7249870300293)"
"2024-02-18T00:14:00.000","2024-02-18T00:00:00.000","00:14","2024","Sunday","2024-02-18T00:14:00.000","136555527175","1365555","240107359","240490031","II","Initial",,"27175","Other Miscellaneous","Other","Evading a Police Officer Recklessly","Open or Active","19TH AVE \ SLOAT BLVD","23149000","Taraval","Sunset/Parkside","7","7","37.73462677001953","-122.47510528564453","POINT (-122.47510528564453 37.73462677001953)"
"2024-02-18T00:00:00.000","2024-02-18T00:00:00.000","00:00","2024","Sunday","2024-02-18T14:34:00.000","136585106244","1365851","246020333",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","25TH ST \ BRYANT ST","23955000","Mission","Mission","9","9","37.75120162963867","-122.40898132324219","POINT (-122.40898132324219 37.75120162963867)"
"2024-02-18T00:00:00.000","2024-02-18T00:00:00.000","00:00","2024","Sunday","2024-02-18T11:54:00.000","136564971013","1365649","240108090","240491205","VI","Vehicle Initial",,"71013","Larceny Theft","Theft From Vehicle","License Plate, Stolen","Open or Active",,,"Ingleside",,,,,,
"2024-02-18T00:00:00.000","2024-02-18T00:00:00.000","00:00","2024","Sunday","2024-02-18T16:00:00.000","136573709320","1365737","240108692","240491968","II","Initial",,"09320","Fraud","Fraud","Access Card, incl. Credit, Phone, ATM, Fraudulent Use of","Open or Active","FILLMORE ST \ GREENWICH ST","26747000","Northern","Marina","2","2","37.7989501953125","-122.43586730957031","POINT (-122.43586730957031 37.7989501953125)"
"2024-02-18T00:00:00.000","2024-02-18T00:00:00.000","00:00","2024","Sunday","2024-02-18T16:00:00.000","136573706113","1365737","240108692","240491968","II","Initial",,"06113","Larceny Theft","Larceny Theft - Pickpocket","Theft, Pickpocket, $200-$950","Open or Active","FILLMORE ST \ GREENWICH ST","26747000","Northern","Marina","2","2","37.7989501953125","-122.43586730957031","POINT (-122.43586730957031 37.7989501953125)"
"2024-02-18T00:00:00.000","2024-02-18T00:00:00.000","00:00","2024","Sunday","2024-02-18T17:33:00.000","136572806244","1365728","240108852","240492210","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","39TH AVE \ CLEMENT ST","27899000","Richmond","Lincoln Park","1","1","37.78132629394531","-122.49987030029297","POINT (-122.49987030029297 37.78132629394531)"
"2024-02-17T23:58:00.000","2024-02-17T00:00:00.000","23:58","2024","Saturday","2024-02-18T00:05:00.000","136554664020","1365546","240107393","240490003","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","16TH ST \ JOSE SARRIA CT \ PROSPER ST","25798000","Mission","Castro/Upper Market","8","8","37.76432418823242","-122.43170166015625","POINT (-122.43170166015625 37.76432418823242)"
"2024-02-17T23:55:00.000","2024-02-17T00:00:00.000","23:55","2024","Saturday","2024-02-18T00:19:00.000","136555006361","1365550","240107365","240490012","II","Initial",,"06361","Larceny Theft","Larceny Theft - Shoplifting","Theft, Shoplifting, <$50","Open or Active","GOLD MINE DR \ DIAMOND HEIGHTS BLVD","22036000","Ingleside","Glen Park","8","8","37.74361038208008","-122.43768310546875","POINT (-122.43768310546875 37.74361038208008)"
